fraud,policy_id,incident_type_theft,policy_state_ca,policy_deductable,num_witnesses,policy_state_or,incident_month,customer_gender_female,num_insurers_past_5_years,customer_gender_male,total_claim_amount,authorities_contacted_police,incident_day,collision_type_side,customer_age,customer_education,driver_relationship_child,driver_relationship_spouse,injury_claim,incident_dow,collision_type_na,incident_severity,driver_relationship_self,num_claims_past_year,months_as_customer,auto_year,num_vehicles_involved,policy_state_nv,authorities_contacted_ambulance,num_injuries,policy_liability,police_report_available,driver_relationship_na,incident_type_breakin,authorities_contacted_none,authorities_contacted_fire,driver_relationship_other,policy_state_id,incident_hour,vehicle_claim,incident_type_collision,policy_annual_premium,policy_state_az,policy_state_wa,collision_type_rear,collision_type_front
0,1609,0,1,750,1,0,11,1,1,0,28911,0,18,0,44,3,0,0,17100,0,0,0,1,0,130,2009,2,0,0,0,2,0,0,0,1,0,0,0,15,11811,1,2800,0,0,0,1
0,1762,0,1,750,0,0,3,0,1,1,27076,0,14,1,49,3,0,1,13400,3,0,0,0,0,84,2019,2,0,0,0,2,0,0,0,1,0,0,0,7,13676,1,2950,0,0,0,0
0,1437,0,1,750,0,0,9,0,1,1,18106,0,6,0,39,3,0,0,6100,4,0,0,1,0,66,2017,1,0,0,0,1,0,0,0,1,0,0,0,15,12006,1,3000,0,0,0,1
0,2088,0,1,750,0,0,9,1,3,0,18923,1,19,0,27,4,0,0,10200,3,1,0,0,0,15,2017,1,0,0,0,2,0,1,1,0,0,0,0,2,8723,0,3000,0,0,0,0
0,1611,0,1,750,2,0,9,0,1,1,20818,1,16,1,63,1,0,0,3200,0,0,1,1,0,106,2018,2,0,0,0,0,1,0,0,0,0,0,0,0,17618,1,2800,0,0,0,0
0,1307,0,0,750,2,0,4,1,1,0,46935,1,27,0,43,3,0,0,11800,5,0,2,1,0,246,2016,2,0,0,0,1,1,0,0,0,0,0,0,9,35135,1,2600,0,1,0,1
0,371,0,1,750,4,0,10,0,1,0,17642,1,22,0,34,1,0,0,4600,1,0,0,1,0,192,2020,4,0,0,0,0,1,0,0,0,0,0,0,6,13042,1,3000,0,0,0,1
0,1309,0,0,750,2,0,6,0,1,1,53893,1,17,0,32,1,0,1,8000,0,0,2,0,0,17,2017,3,0,0,1,1,1,0,0,0,0,0,0,2,45893,1,2950,0,1,1,0
0,1309,0,1,750,2,0,6,0,1,1,53893,1,17,0,40,1,0,1,8000,0,0,2,0,0,61,2020,3,0,0,1,2,1,0,0,0,0,0,0,2,45893,1,3000,0,0,1,0
0,1440,0,1,750,0,0,10,0,1,1,49273,0,15,1,35,1,0,0,42300,1,0,0,1,0,77,2017,2,0,0,0,0,0,0,0,1,0,0,0,8,6973,1,3000,0,0,0,0
0,2092,0,0,750,0,0,9,1,1,0,25832,1,20,0,62,2,0,0,7500,4,0,1,1,0,164,2018,2,0,0,1,1,1,0,0,0,0,0,0,16,18332,1,3000,1,0,0,1
0,50,0,0,750,2,0,7,0,3,1,30142,1,11,0,40,3,0,0,4400,3,0,2,1,2,42,2014,3,0,0,1,1,1,0,0,0,0,0,0,19,25742,1,3000,0,1,1,0
0,678,0,1,750,0,0,4,0,1,1,17249,1,18,0,43,3,0,0,2200,3,0,1,1,1,113,2017,2,0,0,1,0,0,0,0,0,0,0,0,15,15049,1,3000,0,0,1,0
0,1442,0,1,750,1,0,3,0,1,1,58139,1,7,0,47,4,0,0,34300,3,0,1,1,0,91,2019,3,0,0,0,1,1,0,0,0,0,0,0,18,23839,1,3000,0,0,1,0
0,1442,0,0,750,1,0,3,0,1,1,58139,1,7,0,45,4,0,0,34300,3,0,1,1,0,118,2017,3,1,0,0,2,1,0,0,0,0,0,0,18,23839,1,3000,0,0,1,0
0,833,0,0,750,0,0,10,1,1,0,55984,0,24,0,54,1,0,0,19100,3,0,2,1,0,164,2018,1,0,0,0,1,0,0,0,0,1,0,0,8,36884,1,2650,1,0,1,0
0,2094,0,1,750,2,0,1,1,1,0,38043,1,28,0,58,4,0,0,19000,0,0,0,1,0,160,2019,3,0,0,0,2,1,0,0,0,0,0,0,14,19043,1,3000,0,0,0,1
0,2094,0,1,750,2,0,1,1,1,0,38043,1,28,0,46,4,0,0,19000,0,0,0,1,0,115,2014,3,0,0,0,0,1,0,0,0,0,0,0,14,19043,1,3000,0,0,0,1
0,1769,0,0,750,2,1,5,0,1,1,55859,1,24,0,56,4,0,0,19300,4,0,2,1,0,73,2019,3,0,0,0,1,1,0,0,0,0,0,0,6,36559,1,3000,0,0,0,1
0,1151,0,1,750,2,0,2,1,1,0,19816,1,24,0,59,1,1,0,18300,6,0,0,0,0,150,2020,3,0,0,0,1,1,0,0,0,0,0,0,23,1516,1,3000,0,0,1,0
0,1910,0,1,750,1,0,4,1,1,0,53727,1,30,0,54,1,0,0,35100,1,0,1,1,0,174,2016,2,0,0,0,0,1,0,0,0,0,0,0,11,18627,1,3000,0,0,0,1
0,683,0,0,750,0,0,9,1,1,0,67237,1,9,0,43,1,0,1,46100,0,0,1,0,0,85,2017,2,0,0,3,2,1,0,0,0,0,0,0,14,21137,1,2850,0,1,0,1
0,838,0,1,750,1,0,5,1,5,0,39934,0,30,0,46,4,0,0,17400,3,0,2,1,0,13,2013,2,0,1,2,1,0,0,0,0,0,0,0,18,22534,1,3000,0,0,0,1
0,1318,0,1,750,0,0,2,1,1,0,76139,1,25,0,35,3,0,0,63000,0,1,0,0,0,46,2018,1,0,0,0,0,0,1,1,0,0,0,0,10,13139,0,3000,0,0,0,0
0,191,0,1,750,2,0,7,0,1,1,49556,1,14,0,58,4,0,0,45100,6,0,0,1,0,161,2015,2,0,0,0,2,1,0,0,0,0,0,0,4,4456,1,3000,0,0,0,1
0,1320,0,0,750,0,0,2,1,1,0,14943,1,27,0,51,4,0,0,2600,2,1,0,0,0,193,2015,1,0,0,0,2,0,1,1,0,0,0,1,16,12343,0,3000,0,0,0,0
0,1157,0,0,750,0,0,9,0,1,1,145557,0,27,0,56,3,0,0,134800,4,0,0,1,0,252,2015,1,0,0,0,0,0,0,0,1,0,0,0,7,10757,1,3000,1,0,0,1
0,386,0,1,750,0,0,9,1,1,0,28404,1,3,0,51,3,0,0,21900,1,0,0,1,0,93,2014,2,0,0,1,1,0,0,0,0,0,0,0,20,6504,1,3000,0,0,1,0
0,386,0,1,750,0,0,9,0,1,0,28404,1,3,0,42,3,0,0,21900,1,0,0,1,0,61,2016,2,0,0,1,2,0,0,0,0,0,0,0,20,6504,1,3000,0,0,1,0
0,688,0,0,750,2,0,1,0,1,1,16639,0,31,0,48,3,0,1,13100,3,0,0,0,0,136,2017,2,0,0,0,1,0,0,0,1,0,0,1,6,3539,1,2750,0,0,0,1
0,387,0,1,750,1,0,6,0,1,1,54246,0,27,0,25,3,0,0,41300,3,0,0,1,0,90,2016,2,0,0,1,2,0,0,0,1,0,0,0,14,12946,1,3000,0,0,1,0
0,1449,0,0,750,1,0,1,0,1,1,25081,0,27,1,35,1,0,0,9800,6,0,0,1,0,120,2017,2,0,0,0,0,0,0,0,1,0,0,0,8,15281,1,3000,1,0,0,0
0,846,0,0,750,0,0,10,1,1,0,16615,0,13,0,48,0,0,0,9500,6,0,0,1,0,186,2015,2,0,0,0,2,0,0,0,1,0,0,0,4,7115,1,2700,0,1,0,1
0,518,0,1,750,0,0,1,0,1,1,48958,0,6,0,41,4,0,0,40700,6,0,0,1,0,51,2008,2,0,0,0,1,0,0,0,1,0,0,0,15,8258,1,2950,0,0,1,0
0,519,0,1,750,2,0,3,0,3,1,94942,1,12,0,61,3,1,0,73400,1,0,2,0,0,44,2016,3,0,0,1,2,1,0,0,0,0,0,0,19,21542,1,3000,0,0,1,0
0,195,0,0,750,0,0,2,0,1,1,17068,1,21,0,35,4,0,0,2700,3,1,0,0,0,105,2011,1,0,0,0,0,0,1,1,0,0,0,0,9,14368,0,3000,1,0,0,0
0,1163,0,0,750,1,0,5,1,4,0,30975,1,7,0,32,2,0,0,19700,1,0,1,1,0,14,2011,2,0,0,0,1,1,0,0,0,0,0,0,14,11275,1,3000,1,0,1,0
0,2109,1,1,750,0,0,11,0,1,1,116446,1,4,0,40,3,0,0,95800,0,1,1,0,0,150,2015,1,0,0,0,2,0,1,0,0,0,0,0,17,20646,0,3000,0,0,0,0
0,694,0,1,750,4,0,5,0,1,1,13693,1,18,0,50,1,0,0,4300,5,0,2,1,0,119,2008,4,0,0,4,0,1,0,0,0,0,0,0,11,9393,1,2450,0,0,1,0
0,395,0,0,750,1,0,11,1,1,0,26451,1,5,0,28,1,0,1,7500,1,0,2,0,0,64,2018,3,0,0,0,0,1,0,0,0,0,0,0,15,18951,1,3000,1,0,0,1
0,1634,0,0,750,2,0,6,0,1,1,37498,1,5,1,23,4,0,0,26400,2,0,0,1,0,40,2019,2,0,0,0,1,0,0,0,0,0,0,0,18,11098,1,2950,0,1,0,0
0,1636,0,0,800,0,0,2,1,1,0,30544,1,15,0,38,1,0,0,12900,4,0,1,1,0,72,2012,2,0,0,0,3,1,0,0,0,0,0,0,22,17644,1,2500,0,1,0,1
0,198,0,0,750,0,0,11,0,3,1,22232,0,15,0,22,2,0,0,5700,4,0,1,1,0,34,2017,1,0,1,0,3,0,0,0,0,0,0,0,20,16532,1,3000,0,1,0,1
0,399,0,1,750,0,0,12,1,1,0,14365,1,4,0,20,3,0,0,7700,2,1,0,0,0,6,2019,1,0,0,0,2,0,1,1,0,0,0,0,4,6665,0,3000,0,0,0,0
0,1639,0,1,750,0,0,5,0,2,1,33527,1,1,1,19,1,0,0,2100,2,0,2,1,0,13,2018,2,0,0,0,3,1,0,0,0,0,0,0,10,31427,1,3000,0,0,0,0
0,1639,0,0,750,0,0,5,0,1,1,33527,1,1,1,28,3,0,0,2100,2,0,2,1,0,74,2018,2,0,0,0,1,1,0,0,0,0,0,0,10,31427,1,3000,0,1,0,0
0,2266,0,0,850,2,0,1,0,1,1,34719,0,20,0,34,3,0,0,18100,6,0,0,1,0,133,2012,2,0,0,0,0,0,0,0,1,0,0,0,17,16619,1,2650,1,0,1,0
0,1009,0,1,750,1,0,7,1,1,0,45181,1,15,0,31,3,0,0,5100,0,0,2,1,0,87,2019,3,0,0,3,0,1,0,0,0,0,0,0,10,40081,1,3000,0,0,0,1
0,529,0,1,750,1,0,12,1,1,0,25475,1,9,0,47,2,0,0,12200,0,1,0,0,0,92,2017,1,0,0,0,0,0,1,1,0,0,0,0,10,13275,0,3000,0,0,0,0
0,1458,0,0,750,1,0,7,1,1,0,47058,1,4,0,41,4,0,0,28400,3,0,0,1,0,152,2017,3,0,0,0,1,1,0,0,0,0,0,0,9,18658,1,2800,0,1,0,1
0,1174,0,1,750,0,0,8,0,1,1,47152,0,16,0,32,3,0,0,14600,4,0,2,1,0,82,2016,2,0,0,1,1,0,0,0,0,1,0,0,18,32552,1,2750,0,0,0,1
0,1174,0,1,750,0,0,8,0,2,1,47152,0,16,0,31,3,0,0,14600,4,0,2,1,0,35,2016,2,0,0,1,1,0,0,0,0,1,0,0,18,32552,1,3000,0,0,0,1
1,1643,0,0,750,1,0,4,1,2,0,79508,0,9,1,49,3,0,0,59600,1,0,2,1,0,57,2019,2,0,1,0,2,0,0,0,0,0,0,0,9,19908,1,3000,0,1,0,0
0,204,0,1,750,3,0,5,0,2,1,53529,1,25,0,20,0,1,0,17800,5,0,2,0,0,19,2016,2,0,0,1,3,0,0,0,0,0,0,0,6,35729,1,3000,0,0,1,0
0,534,0,1,750,0,0,6,0,1,0,34158,0,27,0,22,3,0,0,9900,3,0,1,1,0,15,2018,2,0,1,0,0,0,0,0,0,0,0,0,12,24258,1,3000,0,0,0,1
0,2351,0,1,750,1,0,1,0,1,1,18935,1,22,1,75,2,0,0,8900,1,0,0,1,0,115,2017,2,0,0,0,1,0,0,0,0,0,0,0,13,10035,1,3000,0,0,0,0
0,1343,0,1,750,0,0,11,1,1,0,34822,1,27,0,51,3,0,0,22900,2,1,0,0,0,123,2019,1,0,0,0,0,0,1,1,0,0,0,0,8,11922,0,2800,0,0,0,0
0,1795,0,1,750,0,0,12,0,3,1,36345,0,2,0,26,4,0,0,28500,0,0,0,1,1,7,2020,1,0,0,0,2,0,0,0,1,0,0,0,5,7845,1,3000,0,0,0,1
0,1795,0,1,750,0,0,12,1,1,0,36345,0,2,0,44,4,0,0,28500,0,0,0,1,0,97,2009,1,0,0,0,0,0,0,0,1,0,0,0,5,7845,1,3000,0,0,0,1
0,2125,0,0,750,3,0,11,0,1,1,79653,1,26,0,48,3,0,0,34700,1,0,2,0,0,114,2017,3,0,0,3,2,1,0,0,0,0,1,0,2,44953,1,2800,0,1,0,1
0,207,0,1,750,2,0,12,0,1,1,22349,1,8,0,31,4,0,0,15900,6,0,1,1,0,96,2012,2,0,0,0,3,1,0,0,0,0,0,0,7,6449,1,2750,0,0,1,0
0,1648,0,1,750,0,0,5,1,1,0,23247,1,4,0,57,1,0,0,9500,5,1,0,0,0,254,2013,1,0,0,0,0,0,1,1,0,0,0,0,17,13747,0,2450,0,0,0,0
0,537,0,1,750,1,0,9,0,1,1,60393,1,8,1,34,3,0,0,24600,6,0,2,1,0,112,2017,3,0,0,0,0,1,0,0,0,0,0,0,7,35793,1,3000,0,0,0,0
0,1180,0,1,750,2,0,2,1,1,0,96488,1,18,0,49,3,0,0,60000,0,0,2,1,0,55,2016,2,0,0,1,3,1,0,0,0,0,0,0,9,36488,1,3000,0,0,0,1
0,867,0,1,750,1,0,4,0,1,1,17025,1,26,1,48,4,0,0,6900,4,0,1,1,1,86,2013,2,0,0,0,2,0,0,0,0,0,0,0,10,10125,1,3000,0,0,0,0
0,1935,0,1,750,0,0,1,1,1,0,24330,1,14,1,30,4,0,0,21700,0,0,0,1,0,123,2017,3,0,0,0,0,1,0,0,0,0,0,0,9,2630,1,3000,0,0,0,0
0,1935,0,1,750,0,0,1,0,1,0,24330,1,14,1,22,2,0,0,21700,0,0,0,1,0,11,2013,3,0,0,0,2,1,0,0,0,0,0,0,9,2630,1,3000,0,0,0,0
0,412,0,1,750,2,0,2,0,1,1,36674,1,26,0,56,1,0,0,1400,1,0,2,1,0,139,2018,4,0,0,0,2,1,0,0,0,0,0,0,10,35274,1,3000,0,0,1,0
0,2277,0,1,750,0,0,7,0,1,0,25838,1,10,0,61,3,0,0,15200,2,0,0,1,0,199,2017,3,0,0,0,1,1,0,0,0,0,0,0,22,10638,1,3000,0,0,0,1
0,1348,0,1,750,0,0,11,1,1,0,20474,1,8,0,37,3,0,0,14900,4,0,1,1,0,163,2020,2,0,0,0,2,1,0,0,0,0,0,0,4,5574,1,3000,0,0,0,1
0,1021,0,1,750,3,0,9,1,1,0,18254,1,1,0,47,3,0,1,8400,6,0,1,0,0,72,2019,2,0,0,0,0,0,0,0,0,0,0,0,11,9854,1,3000,0,0,0,1
0,1937,0,1,750,0,0,9,1,2,0,30621,0,8,1,22,2,0,0,17700,6,0,0,1,0,51,2017,2,0,0,0,0,0,0,0,1,0,0,0,16,12921,1,3000,0,0,0,0
0,2357,0,0,750,2,0,10,0,1,1,33652,1,21,1,29,3,0,0,19400,0,0,0,1,0,52,2014,3,0,0,0,3,1,0,0,0,0,0,0,12,14252,1,3000,0,1,0,0
0,1469,0,1,750,0,0,11,0,1,1,34828,0,12,0,54,3,0,0,22400,1,0,0,1,0,179,2020,2,0,0,0,1,0,0,0,1,0,0,0,19,12428,1,3000,0,0,0,1
0,872,0,0,750,0,0,5,0,1,1,26864,0,13,0,54,3,0,0,12800,0,0,0,1,0,135,2014,2,0,0,0,1,0,0,0,1,0,0,1,12,14064,1,2850,0,0,1,0
0,2358,0,1,750,0,0,11,0,1,1,13798,1,17,0,21,1,0,0,2500,6,0,1,1,0,4,2016,2,0,0,0,3,0,0,0,0,0,0,0,7,11298,1,3000,0,0,0,1
0,2358,0,0,750,0,0,11,0,1,1,13798,1,17,0,31,4,0,0,2500,6,0,1,1,0,151,2017,2,0,0,0,2,0,0,0,0,0,0,0,7,11298,1,3000,0,1,0,1
0,875,0,1,750,1,0,10,1,2,0,77750,0,22,1,18,1,0,0,59600,1,0,0,1,0,2,2020,2,0,0,1,1,0,0,0,1,0,0,0,13,18150,1,3000,0,0,0,0
0,2284,0,1,750,2,0,7,1,1,0,20315,1,9,0,18,1,0,0,3800,1,0,1,1,0,3,2016,3,0,0,3,0,1,0,0,0,0,0,0,23,16515,1,2900,0,0,0,1
0,90,0,0,750,0,0,1,0,1,1,12383,0,18,0,28,1,0,0,7400,4,0,0,1,0,4,2018,2,0,0,0,1,0,0,0,1,0,0,0,8,4983,1,3000,0,1,0,1
0,90,0,1,750,0,0,1,0,1,1,12383,0,18,0,43,1,0,0,7400,4,0,0,1,0,135,2011,2,0,0,0,1,0,0,0,1,0,0,0,8,4983,1,2750,0,0,0,1
0,1808,0,1,750,1,0,3,0,1,1,42247,1,11,1,62,3,0,0,7500,0,0,2,1,0,272,2016,3,0,0,4,2,1,0,0,0,0,0,0,17,34747,1,3000,0,0,0,0
0,879,0,1,750,0,0,11,0,1,1,44234,0,13,0,24,4,0,1,31500,2,0,0,0,0,71,2019,2,0,0,0,2,0,0,0,1,0,0,0,16,12734,1,2750,0,0,0,1
0,92,0,1,750,1,0,3,1,1,0,47281,1,15,0,52,1,0,0,7800,4,0,2,1,0,158,2019,3,0,0,0,1,1,0,0,0,0,0,0,10,39481,1,3000,0,0,1,0
0,1028,0,1,750,2,0,7,1,1,0,43592,1,31,0,26,1,0,0,9200,2,0,2,1,0,64,2018,3,0,0,1,1,1,0,0,0,0,0,0,14,34392,1,3000,0,0,1,0
0,1944,0,1,750,0,0,11,1,1,0,9802,0,21,0,49,1,0,0,2200,3,0,0,1,0,195,2014,2,0,0,0,1,0,0,0,1,0,0,0,7,7602,1,2850,0,0,0,1
0,1478,0,0,750,0,0,10,0,1,1,13546,1,14,0,60,4,0,0,9800,0,1,0,0,0,144,2017,1,0,0,0,0,0,1,1,0,0,0,0,19,3746,0,3000,1,0,0,0
0,1478,0,0,750,0,0,10,0,1,1,13546,1,14,0,24,4,0,0,9800,0,1,0,0,0,50,2016,1,0,0,0,1,0,1,1,0,0,0,1,19,3746,0,3000,0,0,0,0
0,2366,0,0,750,4,0,3,0,1,0,22364,1,19,0,52,3,0,0,10300,1,0,1,1,0,138,2016,3,1,0,4,3,1,0,0,0,0,0,0,19,12064,1,3000,0,0,1,0
0,552,0,1,750,0,0,1,1,1,0,36493,1,5,0,39,3,0,0,18500,5,1,0,0,0,69,2019,1,0,0,0,1,0,1,1,0,0,0,0,15,17993,0,3000,0,0,0,0
0,2367,0,0,750,0,0,6,1,1,0,17795,1,27,0,47,3,0,0,4500,3,1,1,0,0,117,2019,1,1,0,0,1,0,1,1,0,0,0,0,3,13295,0,3000,0,0,0,0
0,1480,0,1,750,0,0,12,1,2,0,23801,1,23,1,23,4,0,0,7200,0,0,1,1,0,8,2016,3,0,0,3,1,1,0,0,0,0,0,0,7,16601,1,3000,0,0,0,0
0,554,0,1,750,0,0,12,1,1,0,33805,0,17,0,69,3,0,0,17000,1,0,0,1,0,151,2015,2,0,0,0,0,0,0,0,1,0,0,0,15,16805,1,3000,0,0,0,1
0,1481,0,1,750,0,0,7,0,1,1,42677,1,6,0,63,1,0,0,27000,5,0,2,1,0,224,2018,3,0,0,0,1,1,0,0,0,0,0,0,11,15677,1,2900,0,0,0,1
0,99,0,1,750,0,0,8,1,1,0,38355,1,15,0,26,4,0,0,3700,3,0,2,1,0,66,2014,3,0,0,1,0,1,0,0,0,0,0,0,7,34655,1,3000,0,0,1,0
0,1951,0,1,750,3,0,10,0,1,1,34624,1,28,0,72,4,0,0,6400,0,0,2,1,0,177,2017,3,0,0,1,0,1,0,0,0,0,0,0,9,28224,1,2950,0,0,0,1
0,1816,0,0,750,2,0,8,1,1,0,48305,1,23,0,58,1,0,0,33700,4,0,0,1,0,131,2017,3,1,0,0,3,1,0,0,0,0,0,0,15,14605,1,3000,0,0,1,0
0,2373,0,0,750,2,0,10,1,1,0,94297,1,31,0,34,3,0,0,81800,3,0,1,1,0,81,2012,3,1,0,0,1,1,0,0,0,0,0,0,5,12497,1,3000,0,0,1,0
0,561,0,1,750,2,0,8,1,3,0,17284,1,6,1,39,1,0,1,6600,1,0,0,0,0,37,2014,3,0,0,1,0,1,0,0,0,0,0,0,19,10684,1,3000,0,0,0,0
0,228,0,0,750,2,0,11,1,3,0,210272,1,4,0,24,4,0,0,168700,0,0,2,1,0,9,2017,3,0,0,4,0,1,0,0,0,0,0,0,15,41572,1,3000,1,0,1,0
0,228,0,0,750,2,0,11,0,1,0,210272,1,4,0,48,4,0,0,168700,0,0,2,1,0,84,2018,3,0,0,4,2,1,0,0,0,0,0,0,15,41572,1,3000,0,1,1,0
0,230,0,1,750,0,0,6,0,1,1,17950,1,11,0,45,3,0,0,9600,1,0,1,1,0,97,2017,3,0,0,0,2,1,0,0,0,0,0,0,16,8350,1,3000,0,0,0,1
0,231,0,0,750,3,0,1,0,1,1,20632,1,21,1,36,4,0,0,6700,0,0,1,1,1,62,2015,3,0,0,4,2,1,0,0,0,0,0,0,5,13932,1,3000,1,0,0,0
0,1497,0,1,750,0,0,1,1,1,0,22336,1,7,1,63,4,0,0,7500,0,0,0,0,0,123,2012,2,0,0,1,3,1,0,0,0,0,1,0,17,14836,1,2550,0,0,0,0
0,2301,0,1,750,0,0,8,0,1,1,11613,0,2,0,43,1,0,0,3400,4,0,0,1,0,70,2018,1,0,0,0,0,0,0,0,1,0,0,0,8,8213,1,3000,0,0,0,1
0,2301,0,1,750,0,0,8,0,1,1,11613,0,2,0,27,1,0,0,3400,4,0,0,1,0,73,2018,1,0,0,0,1,0,0,0,1,0,0,0,8,8213,1,3000,0,0,0,1
0,2302,0,1,750,1,0,9,0,1,1,77240,1,13,0,62,4,0,0,42700,4,0,2,1,0,57,2019,3,0,0,4,0,1,0,0,0,0,0,0,18,34540,1,3000,0,0,0,1
0,1965,0,1,750,0,0,3,0,2,1,36840,1,22,0,40,1,0,0,13000,4,0,1,1,0,57,2015,3,0,0,0,0,1,0,0,0,0,0,0,6,23840,1,3000,0,0,1,0
0,1965,0,1,750,0,0,3,1,1,0,36840,1,22,0,39,1,0,0,13000,4,0,1,1,0,123,2013,3,0,0,0,0,1,0,0,0,0,0,0,6,23840,1,3000,0,0,1,0
0,1499,0,0,750,2,0,3,0,3,0,43944,1,11,0,33,3,0,0,18100,0,0,2,1,0,11,2016,3,0,0,1,3,1,0,0,0,0,0,0,15,25844,1,3000,1,0,1,0
0,2304,0,1,750,0,0,11,0,1,1,16712,0,4,0,42,3,0,0,7200,0,0,0,1,0,103,2019,1,0,0,0,1,0,0,0,1,0,0,0,7,9512,1,3000,0,0,1,0
0,1969,0,1,750,0,0,11,0,1,1,319201,0,13,0,49,3,0,0,311000,2,0,0,1,0,138,2012,1,0,0,0,0,0,0,0,1,0,0,0,9,8201,1,3000,0,0,1,0
0,1969,0,0,750,0,0,11,0,2,1,319201,0,13,0,21,3,0,0,311000,2,0,0,1,0,19,2011,1,0,0,0,1,0,0,0,1,0,0,0,9,8201,1,3000,0,1,1,0
0,1351,0,1,750,1,0,10,0,1,0,58229,0,11,0,32,1,0,0,47900,4,0,0,1,0,121,2011,2,0,0,0,0,0,0,0,1,0,0,0,20,10329,1,2500,0,0,0,1
0,242,0,1,750,2,0,3,0,1,1,32193,1,26,0,46,2,0,0,4000,1,0,2,1,0,43,2018,4,0,0,2,3,1,0,0,0,0,0,0,15,28193,1,2950,0,0,0,1
0,2307,1,1,750,0,0,6,1,1,0,34603,1,26,0,56,4,0,0,21100,2,1,1,0,0,98,2011,1,0,0,0,0,0,1,0,0,0,0,0,9,13503,0,3000,0,0,0,0
0,2307,1,1,750,0,0,6,0,1,0,34603,1,26,0,60,4,0,0,21100,2,1,1,0,0,276,2014,1,0,0,0,0,0,1,0,0,0,0,0,9,13503,0,3000,0,0,0,0
0,417,0,1,750,2,0,4,0,1,1,32782,1,2,0,48,3,0,0,8800,1,0,1,1,0,115,2019,3,0,0,0,0,1,0,0,0,0,0,0,14,23982,1,2900,0,0,1,0
0,1506,0,1,750,0,0,2,0,1,1,56188,1,25,0,45,1,0,0,45900,0,1,0,0,0,173,2012,1,0,0,0,0,0,1,1,0,0,0,0,11,10288,0,3000,0,0,0,0
0,1506,0,1,750,0,0,2,0,1,1,56188,1,25,0,53,1,0,0,45900,0,1,0,0,1,104,2017,1,0,0,0,0,0,1,1,0,0,0,0,11,10288,0,3000,0,0,0,0
0,1358,0,0,750,0,0,11,0,1,1,36446,0,12,1,40,2,0,0,17900,1,0,0,0,0,71,2015,1,1,0,0,3,0,0,0,1,0,1,0,14,18546,1,2700,0,0,0,0
0,1358,0,0,750,0,0,11,1,1,0,36446,0,12,1,39,2,0,0,17900,1,0,0,0,0,58,2020,1,0,0,0,1,0,0,0,1,0,1,0,14,18546,1,3000,0,1,0,0
0,885,0,0,750,0,0,6,0,4,1,21900,1,26,0,19,0,0,0,20900,2,0,1,1,0,6,2018,2,0,0,0,1,1,0,0,0,0,0,0,12,1000,1,3000,0,1,1,0
0,1196,0,1,750,0,0,12,0,1,1,41028,1,23,1,38,1,0,0,6200,0,0,2,1,1,45,2017,2,0,0,2,0,0,0,0,0,0,0,0,18,34828,1,3000,0,0,0,0
0,889,1,1,750,0,0,11,0,1,1,36742,1,8,0,43,1,0,0,12600,4,1,1,0,0,42,2017,1,0,0,0,0,0,1,0,0,0,0,0,8,24142,0,3000,0,0,0,0
0,2319,0,1,750,0,0,7,1,1,0,40501,1,8,0,26,2,0,0,18600,0,0,1,1,0,66,2020,2,0,0,0,0,0,0,0,0,0,0,0,19,21901,1,3000,0,0,0,1
0,1202,0,0,750,1,0,9,0,1,1,22659,1,13,0,63,3,0,0,5700,4,0,1,0,0,150,2012,2,0,0,0,1,0,0,0,0,0,1,0,3,16959,1,3000,0,1,1,0
0,256,0,0,750,4,0,11,1,2,0,28656,1,5,1,32,3,0,1,12000,1,0,1,0,0,55,2018,4,0,0,2,0,1,0,0,0,0,0,0,17,16656,1,3000,1,0,0,0
0,1365,0,1,750,0,0,6,0,1,1,27928,1,11,0,50,3,0,0,8900,1,0,1,0,0,225,2020,2,0,0,0,2,1,0,0,0,0,1,0,11,19028,1,3000,0,0,0,1
0,430,0,0,750,4,0,8,1,1,0,36285,1,26,0,26,3,0,0,10300,0,0,1,0,0,53,2017,4,0,0,0,0,1,0,0,0,0,1,0,4,25985,1,3000,1,0,1,0
0,430,0,0,750,4,0,8,0,4,0,36285,1,26,0,31,3,0,0,10300,0,0,1,0,0,21,2020,4,0,0,0,0,1,0,0,0,0,1,0,4,25985,1,3000,1,0,1,0
0,2324,0,1,750,3,0,7,1,3,0,99451,1,9,0,50,3,0,1,84000,1,0,1,0,0,24,2020,2,0,0,0,1,1,0,0,0,0,0,0,13,15451,1,3000,0,0,0,1
0,431,0,0,750,2,0,7,1,1,0,44775,1,23,0,63,1,0,0,2700,1,0,2,1,0,102,2012,3,0,0,3,1,1,0,0,0,0,0,0,21,42075,1,2500,1,0,0,1
0,1986,0,1,750,2,0,10,0,1,1,42717,1,24,0,38,3,0,0,24800,3,0,1,1,0,183,2017,2,0,0,0,2,0,0,0,0,0,0,0,15,17917,1,2900,0,0,1,0
0,1986,0,1,750,2,0,10,1,1,0,42717,1,24,0,37,3,0,0,24800,3,0,1,1,0,82,2015,2,0,0,0,0,0,0,0,0,0,0,0,15,17917,1,3000,0,0,1,0
0,1679,0,0,750,2,0,5,1,1,0,25050,0,26,1,28,3,0,0,13500,6,0,0,1,1,61,2011,2,0,0,0,1,0,0,0,1,0,0,0,13,11550,1,3000,0,1,0,0
